entry_id,code,role
7230,327120,validation
7231,327120,training
7232,327120,examples
7233,327120,training
7234,327120,validation
7235,327120,validation
7236,327120,training
7237,327120,test
7238,327120,training
7239,327120,examples
7240,327120,training
7241,327120,training
7242,327120,examples
7243,327120,examples
7244,327120,training
7245,327120,examples
7246,327120,examples
7247,327120,validation
7248,327120,test
7249,327120,validation
7250,327120,examples
7251,327120,training
7252,327120,examples
7253,327120,test
7254,327120,training
7255,327120,examples
7256,327120,validation
7257,327120,validation
7258,327211,training
7259,327211,examples
7260,327211,validation
7261,327211,training
7262,327211,test
7263,327212,examples
7264,327212,training
7265,327212,examples
7266,327212,test
7267,327212,examples
7268,327212,training
7269,327212,test
7270,327212,test
7271,327212,training
7272,327212,training
7273,327212,training
7274,327212,test
7275,327212,examples
7276,327212,test
7277,327212,validation
7278,327212,validation
7279,327212,validation
7280,327212,examples
7281,327212,validation
7282,327212,examples
7283,327212,examples
7284,327212,validation
7285,327212,test
7286,327212,training
7287,327212,validation
7288,327212,validation
7289,327212,examples
7290,327212,training
7291,327212,examples
7292,327212,examples
7293,327212,training
7294,327212,validation
7295,327212,examples
7296,327212,training
7297,327212,examples
7298,327212,training
7299,327212,training
7300,327212,training
7301,327212,training
7302,327212,training
7303,327213,test
7304,327213,training
7305,327213,examples
7306,327213,validation
7307,327213,validation
7308,327213,training
7309,327213,training
7310,327213,examples
7311,327215,training
7312,327215,examples
7313,327215,training
7314,327215,validation
7315,327215,examples
7316,327215,validation
7317,327215,validation
7318,327215,training
7319,327215,training
7320,327215,test
7321,327215,examples
7322,327215,validation
7323,327215,validation
7324,327215,training
7325,327215,examples
7326,327215,training
7327,327215,validation
7328,327215,training
7329,327215,training
7330,327215,test
7331,327215,training
7332,327215,examples
7333,327215,training
7334,327215,training
7335,327215,examples
7336,327215,examples
7337,327215,validation
7338,327215,examples
7339,327215,test
7340,327215,examples
7341,327215,training
7342,327215,training
7343,327215,examples
7344,327215,test
7345,327215,validation
7346,327215,examples
7347,327215,test
7348,327215,examples
7349,327215,examples
7350,327215,validation
7351,327215,training
7352,327215,test
7353,327215,training
7354,327310,validation
7355,327310,training
7356,327310,examples
7357,327320,test
7358,327320,examples
7359,327320,validation
7360,327320,training
7361,327320,training
7362,327331,examples
7363,327331,training
7364,327331,examples
7365,327331,validation
7366,327331,test
7367,327331,examples
7368,327331,validation
7369,327331,training
7370,327331,training
7371,327331,training
7372,327332,validation
7373,327332,examples
7374,327332,validation
7375,327332,test
7376,327332,training
7377,327332,examples
7378,327332,examples
7379,327332,training
7380,327332,training
7381,327390,test
7382,327390,validation
7383,327390,validation
7384,327390,training
7385,327390,training
7386,327390,examples
7387,327390,training
7388,327390,training
7389,327390,examples
7390,327390,examples
7391,327390,examples
7392,327390,examples
7393,327390,training
7394,327390,training
7395,327390,test
7396,327390,training
7397,327390,training
7398,327390,examples
7399,327390,validation
7400,327390,examples
7401,327390,test
7402,327390,test
7403,327390,training
7404,327390,validation
7405,327390,validation
7406,327410,training
7407,327410,training
7408,327410,examples
7409,327410,validation
7410,327410,test
7411,327410,examples
7412,327410,validation
7413,327410,training
7414,327420,test
7415,327420,validation
7416,327420,training
7417,327420,examples
7418,327420,validation
7419,327420,examples
7420,327420,test
7421,327420,validation
7422,327420,validation
7423,327420,training
7424,327420,examples
7425,327420,training
7426,327420,test
7427,327420,examples
7428,327420,examples
7429,327420,training
7430,327420,training
7431,327420,training
7432,327420,validation
7433,327420,training
7434,327420,test
7435,327420,training
7436,327420,examples
7437,327420,training
7438,327420,examples
7439,327910,examples
7440,327910,examples
7441,327910,examples
7442,327910,training
7443,327910,training
7444,327910,examples
7445,327910,validation
7446,327910,training
7447,327910,test
7448,327910,training
7449,327910,validation
7450,327910,examples
7451,327910,validation
7452,327910,training
7453,327910,test
7454,327910,training
7455,327910,test
7456,327991,examples
7457,327991,training
7458,327991,training
7459,327991,training
7460,327991,training
7461,327991,training
7462,327991,examples
7463,327991,training
7464,327991,test
7465,327991,examples
7466,327991,validation
7467,327991,validation
7468,327991,validation
7469,327991,validation
7470,327991,test
7471,327991,examples
7472,327991,examples
7473,327991,test
7474,327992,validation
7475,327992,examples
7476,327992,examples
7477,327992,validation
7478,327992,test
7479,327992,examples
7480,327992,validation
7481,327992,training
7482,327992,training
7483,327992,training
7484,327992,examples
7485,327992,training
7486,327992,examples
7487,327992,training
7488,327992,examples
7489,327992,validation
7490,327992,test
7491,327992,test
7492,327992,training
7493,327992,training
7494,327992,training
7495,327992,examples
7496,327993,test
7497,327993,training
7498,327993,validation
7499,327993,examples
7500,327999,examples
7501,327999,training
7502,327999,training
7503,327999,test
7504,327999,training
7505,327999,test
7506,327999,examples
7507,327999,validation
7508,327999,examples
7509,327999,examples
7510,327999,training
7511,327999,test
7512,327999,validation
7513,327999,validation
7514,327999,examples
7515,327999,training
7516,327999,training
7517,331110,validation
7518,331110,validation
7519,331110,training
7520,331110,training
7521,331110,examples
7522,331110,examples
7523,331110,training
7524,331110,test
7525,331110,examples
7526,331110,examples
7527,331110,training
7528,331110,test
7529,331110,examples
7530,331110,training
7531,331110,examples
7532,331110,validation
7533,331110,examples
7534,331110,training
7535,331110,examples
7536,331110,training
7537,331110,examples
7538,331110,validation
7539,331110,training
7540,331110,examples
7541,331110,training
7542,331110,training
7543,331110,test
7544,331110,validation
7545,331110,test
7546,331110,validation
7547,331110,validation
7548,331110,test
7549,331110,examples
7550,331110,examples
7551,331110,validation
7552,331110,test
7553,331110,test
7554,331110,training
7555,331110,validation
7556,331110,training
7557,331110,examples
7558,331110,training
7559,331110,training
7560,331110,test
7561,331110,examples
7562,331110,training
7563,331110,training
7564,331110,training
7565,331110,training
7566,331110,validation
7567,331110,training
7568,331110,training
7569,331110,test
7570,331110,test
7571,331110,training
7572,331110,training
7573,331110,training
7574,331110,examples
7575,331110,test
7576,331110,validation
7577,331110,validation
7578,331110,examples
7579,331110,training
7580,331110,examples
7581,331110,examples
7582,331110,training
7583,331110,test
7584,331110,examples
7585,331110,training
7586,331110,validation
7587,331110,examples
7588,331110,test
7589,331110,test
7590,331110,examples
7591,331110,validation
7592,331110,validation
7593,331110,validation
7594,331110,training
7595,331110,examples
7596,331110,validation
7597,331110,examples
7598,331110,validation
7599,331110,examples
7600,331110,training
7601,331110,examples
7602,331110,training
7603,331110,training
7604,331110,examples
7605,331110,examples
7606,331110,training
7607,331110,training
7608,331210,training
7609,331210,test
7610,331210,training
7611,331210,validation
7612,331210,examples
7613,331210,examples
7614,331221,examples
7615,331221,training
7616,331221,training
7617,331221,examples
7618,331221,examples
7619,331221,training
7620,331221,training
7621,331221,test
7622,331221,training
7623,331221,test
7624,331221,validation
7625,331221,validation
7626,331221,validation
7627,331221,examples
7628,331221,examples
7629,331221,training
7630,331222,training
7631,331222,examples
7632,331222,training
7633,331222,examples
7634,331222,training
7635,331222,examples
7636,331222,test
7637,331222,validation
7638,331222,examples
7639,331222,training
7640,331222,examples
7641,331222,examples
7642,331222,test
7643,331222,validation
7644,331222,validation
7645,331222,validation
7646,331222,training
7647,331222,test
7648,331222,training
7649,331222,training
7650,331222,training
7651,331222,validation
7652,331222,test
7653,331222,examples
7654,331313,training
7655,331313,examples
7656,331313,training
7657,331313,examples
7658,331313,training
7659,331313,validation
7660,331313,test
7661,331313,examples
7662,331313,test
7663,331313,validation
7664,331313,training
7665,331313,examples
7666,331313,training
7667,331313,validation
7668,331314,test
7669,331314,training
7670,331314,training
7671,331314,test
7672,331314,examples
7673,331314,training
7674,331314,examples
7675,331314,examples
7676,331314,validation
7677,331314,training
7678,331314,validation
7679,331314,examples
7680,331314,training
7681,331314,training
7682,331314,examples
7683,331314,validation
7684,331315,training
7685,331315,examples
7686,331315,training
7687,331315,training
7688,331315,examples
7689,331315,training
7690,331315,training
7691,331315,training
7692,331315,training
7693,331315,training
7694,331315,training
7695,331315,examples
7696,331315,training
7697,331315,training
7698,331315,examples
7699,331315,training
7700,331315,examples
7701,331315,training
7702,331315,training
7703,331315,examples
7704,331318,examples
7705,331318,training
7706,331318,examples
7707,331318,examples
7708,331318,training
7709,331318,training
7710,331318,training
7711,331318,training
7712,331318,examples
7713,331318,examples
7714,331318,examples
7715,331318,test
7716,331318,examples
7717,331318,training
7718,331318,validation
7719,331318,training
7720,331318,examples
7721,331318,validation
7722,331318,training
7723,331318,training
7724,331318,validation
7725,331318,examples
7726,331318,test
7727,331318,test
7728,331318,validation
7729,331318,examples
7730,331318,examples
7731,331318,training
7732,331318,validation
7733,331318,validation
7734,331318,training
7735,331318,examples
7736,331318,training
7737,331318,validation
7738,331318,validation
7739,331318,training
7740,331318,training
7741,331318,validation
7742,331318,training
7743,331318,training
7744,331318,validation
7745,331318,validation
